doc_id,Gender,predictions,GT_score,Gender
1,male,0.97528,0.97528,male
2,male,0.89444,0.89444,male
5,female,0.85266,0.85266,female
3,male,0.87599,0.87599,male
11,female,0.81709,0.81709,female
16,female,0.80327,0.80327,female
4,male,0.86059,0.86059,male
17,female,0.80203,0.80203,female
6,male,0.85213,0.85213,male
18,female,0.79366,0.79366,female
19,female,0.78649,0.78649,female
7,male,0.84367,0.84367,male
23,female,0.77745,0.77745,female
8,male,0.82971,0.82971,male
28,female,0.75986,0.75986,female
29,female,0.759,0.759,female
9,male,0.82278,0.82278,male
30,female,0.75728,0.75728,female
10,male,0.81709,0.81709,male
32,female,0.7503,0.7503,female
33,female,0.74896,0.74896,female
12,male,0.81398,0.81398,male
34,female,0.74786,0.74786,female
13,male,0.81231,0.81231,male
36,female,0.73973,0.73973,female
39,female,0.73199,0.73199,female
14,male,0.80776,0.80776,male
41,female,0.72496,0.72496,female
15,male,0.80533,0.80533,male
44,female,0.71922,0.71922,female
45,female,0.71631,0.71631,female
20,male,0.78596,0.78596,male
46,female,0.71607,0.71607,female
21,male,0.78534,0.78534,male
50,female,0.70421,0.70421,female
51,female,0.70034,0.70034,female
22,male,0.7851,0.7851,male
55,female,0.6882,0.6882,female
24,male,0.77616,0.77616,male
56,female,0.68609,0.68609,female
57,female,0.68566,0.68566,female
25,male,0.77138,0.77138,male
58,female,0.68442,0.68442,female
26,male,0.7711,0.7711,male
59,female,0.67075,0.67075,female
62,female,0.66009,0.66009,female
27,male,0.75991,0.75991,male
63,female,0.65956,0.65956,female
31,male,0.75723,0.75723,male
64,female,0.65899,0.65899,female
65,female,0.65172,0.65172,female
35,male,0.74064,0.74064,male
67,female,0.63986,0.63986,female
37,male,0.73557,0.73557,male
68,female,0.63255,0.63255,female
70,female,0.63164,0.63164,female
38,male,0.73452,0.73452,male
72,female,0.62887,0.62887,female
40,male,0.73189,0.73189,male
73,female,0.62222,0.62222,female
74,female,0.6162,0.6162,female
42,male,0.72243,0.72243,male
75,female,0.60735,0.60735,female
43,male,0.72037,0.72037,male
76,female,0.59081,0.59081,female
78,female,0.56643,0.56643,female
47,male,0.71334,0.71334,male
82,female,0.55185,0.55185,female
48,male,0.70947,0.70947,male
84,female,0.54845,0.54845,female
85,female,0.54778,0.54778,female
49,male,0.70459,0.70459,male
90,female,0.52689,0.52689,female
52,male,0.69738,0.69738,male
91,female,0.51269,0.51269,female
93,female,0.48774,0.48774,female
53,male,0.69699,0.69699,male
94,female,0.46489,0.46489,female
54,male,0.69408,0.69408,male
95,female,0.45188,0.45188,female
97,female,0.38165,0.38165,female
60,male,0.6619,0.6619,male
98,female,0.38022,0.38022,female
61,male,0.66147,0.66147,male
100,female,0.33599,0.33599,female
66,male,0.65071,0.65071,male
69,male,0.63188,0.63188,male
71,male,0.63073,0.63073,male
77,male,0.58221,0.58221,male
79,male,0.56265,0.56265,male
80,male,0.55892,0.55892,male
81,male,0.55242,0.55242,male
83,male,0.54907,0.54907,male
86,male,0.54458,0.54458,male
87,male,0.542,0.542,male
88,male,0.53688,0.53688,male
89,male,0.53282,0.53282,male
92,male,0.50108,0.50108,male
96,male,0.42626,0.42626,male
99,male,0.34929,0.34929,male
